time,open,high,low,close,volume,spread,real_volume
2024-03-08,67308.55,70143.76,66124.96,68382.04,167159,8629,0
2024-03-09,68379.12,68654.52,68006.86,68515.16,119123,8629,0
2024-03-10,68510.93,69956.85,68324.16,69166.85,159657,8629,0
2024-03-11,69157.13,72882.91,67086.14,72488.6,182880,8629,0
2024-03-12,72475.05,72976.2,68604.06,70820.91,182108,8629,0
2024-03-13,70820.92,73664.46,70653.77,73265.89,173619,8629,0
2024-03-14,73267.42,73778.97,68440.56,71020.7,155185,8629,0
2024-03-15,71020.69,72352.33,65525.38,68253.25,212853,8629,0
2024-03-16,68251.11,70003.36,65953.37,66142.04,212556,9327,0
2024-03-17,66121.47,68599.65,64458.63,68073.05,212532,9327,0
2024-03-18,68069.1,68864.41,66517.72,67554.56,200205,9327,0
2024-03-19,67554.64,68074.44,62266.73,63862.83,219286,9327,0
2024-03-20,63856.25,67881.93,60737.74,67658.15,213601,9327,0
2024-03-21,67658.22,68178.82,64486.26,65598.77,200633,9327,0
2024-03-22,65598.77,66595.28,62265.19,62950.33,182332,9327,0
2024-03-23,62950.33,65964.78,62519.87,64892.01,162743,9327,0
2024-03-24,64892.01,66609.47,63736.6,66467.5,185104,9327,0
2024-03-25,66519.81,71223.33,66333.39,69821.43,176429,9327,0
2024-03-26,69828.03,71535.26,69253.22,69964.27,155197,9327,0
2024-03-27,69962.08,71694.11,68322.99,68861.63,157588,9327,0
2024-03-28,68866.09,71559.28,68797.61,70768.42,166629,9327,0
2024-03-29,70768.43,71035.26,68997.1,69413.01,164632,9327,0
2024-03-30,69413.01,70312.55,69411.75,69701.47,139776,9381,0
2024-03-31,69701.83,71182.09,69522.13,70801.72,130743,9381,0
2024-04-01,70800.36,71347.04,68019.1,69720.86,165045,9381,0
2024-04-02,69720.93,69886.8,64513.1,65665.32,185060,9381,0
2024-04-03,65609.26,66883.67,64461.2,65687.11,174710,9380,0
2024-04-04,65685.76,69305.09,65032.15,67904.22,155133,9381,0
2024-04-05,67901.1,68727.12,65953.1,67616.57,173113,9381,0
2024-04-06,67616.57,68453.09,67433.47,68366.45,123997,9381,0
2024-04-07,68366.46,70264.03,68273.01,69274.58,112621,9381,0
2024-04-08,69270.4,72685.24,68856.13,71657.46,156575,9381,0
2024-04-09,71658.11,71953.08,68155.32,69089.95,165618,9381,0
2024-04-10,69085.02,70090.82,67421.1,69760.08,174824,9381,0
2024-04-11,69760.09,71243.03,69488.78,70473.13,172807,9381,0
2024-04-12,70473.3,71203.97,65153.14,67092.25,156372,9381,0
2024-04-13,67103.34,67912.74,60828.21,61905.96,154751,9381,0
2024-04-14,61947.36,65616.81,61707.1,63818.39,186088,9381,0
2024-04-15,63818.23,66873.48,62268.19,63098.61,177878,9381,0
2024-04-16,63098.79,63885.65,61599.12,62993.69,186256,9381,0
2024-04-17,62988.44,64457.51,59621.1,60793.39,165524,9380,0
2024-04-18,60795.71,64140.87,60769.17,63483.78,192704,9381,0
2024-04-19,63482.37,65447.02,59529.2,64026.52,183945,9381,0
2024-04-20,64026.52,65414.28,62938.22,64708.31,168587,9381,0
2024-04-21,64708.31,65678.68,64203.1,64608.36,163486,9381,0
2024-04-22,64608.51,66831.36,64473.1,66502.95,164089,9381,0
2024-04-23,66502.7,67224.47,65782.21,66303.45,137903,9381,0
2024-04-24,66303.46,67029.98,63495.66,63993.49,148923,9381,0
2024-04-25,63993.5,64922.7,62700.28,64753.1,175807,9381,0
2024-04-26,64753.28,65238.95,63237.11,63898.0,157165,9381,0
2024-04-27,63901.16,64002.85,62354.62,63192.18,141961,9381,0
2024-04-28,63198.32,64284.3,63058.56,63614.89,121382,9381,0
2024-04-29,63615.0,63678.47,61721.1,62900.34,155693,9381,0
2024-04-30,62893.26,64664.28,59004.11,59818.76,181121,9381,0
2024-05-01,59818.76,60931.38,56465.85,57232.1,190871,9381,0
2024-05-02,57232.13,59538.41,56861.3,58692.14,139340,9381,0
2024-05-03,58678.27,63180.49,58657.41,62891.58,95033,9381,0
2024-05-04,62891.59,64482.07,62350.73,63830.51,116512,9381,0
2024-05-05,63830.52,64575.27,62861.44,63697.64,60503,9381,0
2024-05-06,63693.07,65453.46,62657.63,63250.02,69860,9381,0
2024-05-07,63256.74,64356.48,62753.1,62920.5,96970,9381,0
2024-05-08,62921.65,63110.58,61377.89,61510.32,83552,9381,0
2024-05-09,61507.73,62612.84,60556.51,62573.48,151645,9381,0
2024-05-10,62564.82,63421.16,60138.52,60449.56,151819,9381,0
2024-05-11,60449.54,61432.87,60391.81,60950.77,112708,9381,0
2024-05-12,60947.33,61795.16,60544.12,61209.96,48543,9381,0
2024-05-13,61204.16,63409.03,60691.22,63044.2,76925,9381,0
2024-05-14,63034.79,63070.52,61028.66,61526.54,65733,9381,0
2024-05-15,61528.09,66421.81,61251.27,65942.41,75542,9381,0
2024-05-16,65942.41,66702.17,64549.83,65239.73,70782,9381,0
2024-05-17,65242.09,67440.71,65066.57,66876.21,50493,9381,0
2024-05-18,66872.07,67354.72,66577.15,66946.13,22875,9381,0
2024-05-19,66943.8,67652.81,65828.07,66110.4,32533,9381,0
2024-05-20,66106.41,70396.56,65953.1,69491.76,56576,9381,0
2024-05-21,69491.92,71923.63,68888.64,69664.99,86775,9381,0
2024-05-22,69654.98,70613.09,69161.89,69359.54,72443,9381,0
2024-05-23,69349.92,69999.64,66212.22,67693.43,102344,9381,0
2024-05-24,67703.69,69218.96,66540.05,68787.78,151165,9381,0
2024-05-25,68787.49,69544.18,68440.53,69048.66,77211,9381,0
2024-05-26,69048.67,69456.33,68595.6,68634.0,79485,9381,0
2024-05-27,68630.73,70563.61,68085.61,69543.41,115147,9381,0
2024-05-28,69545.35,69785.01,67149.3,68198.08,133217,9381,0
2024-05-29,68198.54,68810.98,67037.73,67351.85,115482,9381,0
2024-05-30,67353.23,69486.96,67047.81,68423.53,128982,9380,0
2024-05-31,68423.54,68970.79,66541.94,67582.07,143501,9381,0
2024-06-01,67580.37,67772.57,67102.1,67698.1,90249,9381,0
2024-06-02,67698.19,68363.92,67224.1,67756.54,98240,9381,0
2024-06-03,67756.58,70233.07,67521.1,69033.16,129605,9381,0
2024-06-04,69033.43,71054.65,68493.58,70360.05,125294,9381,0
2024-06-05,70364.33,71753.39,70303.26,71166.23,120784,9381,0
2024-06-06,71164.66,71603.65,70056.58,70644.86,113999,9381,0
2024-06-07,70649.22,71894.06,68293.41,69234.19,97271,9381,0
2024-06-08,69234.08,69499.67,69083.04,69314.17,51452,9381,0
2024-06-09,69310.58,69802.03,69076.55,69634.92,40626,9381,0
2024-06-10,69649.1,70137.74,69114.76,69550.23,50117,9381,0
2024-06-11,69546.34,69619.83,65979.0,67245.09,90470,9381,0
2024-06-12,67241.46,69981.07,66843.41,68024.79,101905,9381,0
2024-06-13,68024.65,68597.9,66169.54,66637.8,118064,9381,0
2024-06-14,66637.8,67275.81,64958.11,65689.45,114163,9381,0
2024-06-15,65689.6,66526.09,65637.93,65959.62,83151,9380,0
2024-06-16,65959.66,66713.94,65952.1,66416.44,72518,9381,0
2024-06-17,66416.93,67222.81,65003.1,66331.05,99935,9381,0
2024-06-18,66331.41,66657.69,63968.72,64852.92,109724,9275,0
2024-06-19,64837.71,65662.88,64600.63,64816.29,100137,9275,0
2024-06-20,64805.73,66409.14,64460.24,65019.56,102516,9275,0
2024-06-21,65015.01,65102.04,63293.03,64124.56,117252,9275,0
2024-06-22,64124.67,64449.69,63754.41,64211.65,56904,9275,0
2024-06-23,64211.63,64446.13,63535.25,63660.92,42761,9275,0
2024-06-24,63667.06,63772.1,58370.53,59419.32,128063,9275,0
2024-06-25,59419.32,62339.92,59321.92,61864.69,128136,9275,0
2024-06-26,61857.32,62422.17,60620.29,60913.06,91259,9275,0
2024-06-27,60908.57,62294.37,60503.9,61360.09,68005,9275,0
2024-06-28,61360.11,62115.07,59832.43,60072.38,95813,9275,0
2024-06-29,60074.03,61076.28,59965.98,60897.69,57114,9275,0
2024-06-30,60893.91,62252.14,60564.63,61840.57,57196,9275,0
2024-07-01,61838.04,63754.06,61688.46,63175.62,97383,9275,0
2024-07-02,63175.62,63177.56,61675.6,61859.0,68898,9275,0
2024-07-03,61859.88,62147.89,59461.25,59494.94,99844,9275,0
2024-07-04,59496.38,60383.26,56673.61,58281.19,148806,9275,0
2024-07-05,58282.61,58687.95,53453.64,56306.04,178179,9275,0
2024-07-06,56307.64,58164.71,55976.32,57927.19,125315,9275,0
2024-07-07,57923.42,58434.62,56521.32,57213.91,127443,9275,0
2024-07-08,57213.91,58146.63,54240.36,56208.62,153824,9275,0
2024-07-09,56213.36,58224.45,56142.97,57888.58,141921,9275,0
2024-07-10,57888.58,59406.9,57110.69,57358.46,128601,9275,0
2024-07-11,57358.47,59442.98,57005.86,57511.85,145601,9275,0
2024-07-12,57512.32,58498.22,56492.54,57493.13,128770,9275,0
2024-07-13,57479.78,58929.63,57467.14,58554.2,122805,9275,0
2024-07-14,58554.22,60379.9,58245.81,60064.52,147028,9275,0
2024-07-15,60063.98,63861.35,60000.2,63728.64,141967,9275,0
2024-07-16,63728.63,65188.7,62363.95,64650.13,129098,9275,0
2024-07-17,64646.37,66084.3,63822.29,64481.4,114427,9275,0
2024-07-18,64481.56,65075.27,63176.86,63766.56,113852,9275,0
2024-07-19,63766.57,67440.39,63243.86,66939.13,107921,9275,0
2024-07-20,66935.86,67578.99,66228.63,67336.76,70628,9275,0
2024-07-21,67336.76,68184.33,65777.45,67695.3,79080,9275,0
2024-07-22,67699.46,68444.14,66527.2,68106.03,99887,9275,0
2024-07-23,68106.03,68144.62,65404.16,65800.26,103019,9274,0
2024-07-24,65800.19,67075.83,65426.75,66001.41,76578,9275,0
2024-07-25,66003.62,66021.81,63369.45,65234.42,99738,9275,0
2024-07-26,65226.75,68110.84,65148.24,67400.56,91396,9275,0
2024-07-27,67398.53,69367.73,66603.43,67723.45,69545,9275,0
2024-07-28,67723.1,69097.62,67004.99,67955.48,99887,9275,0
2024-07-29,67956.04,69953.62,66371.65,67319.57,90647,9275,0
2024-07-30,67317.87,67500.93,65249.61,66130.09,87071,9275,0
2024-07-31,66130.07,66773.19,64463.67,64520.42,102766,9275,0
2024-08-01,64520.44,65068.03,62174.48,64635.48,131351,9275,0
2024-08-02,64635.56,65547.19,61963.64,62506.75,142054,9275,0
2024-08-03,62511.18,62616.6,59842.56,60324.34,137329,9275,0
2024-08-04,60321.34,61035.92,57124.05,59076.53,117908,9275,0
2024-08-05,59083.01,59091.01,49003.66,54347.97,158389,9275,0
2024-08-06,54342.8,57022.0,53861.45,56527.0,171310,9275,0
2024-08-07,56526.99,57709.11,54606.83,55102.47,156340,9275,0
2024-08-08,55106.51,59844.43,54520.01,59479.11,159731,9275,0
2024-08-09,59475.99,62688.98,59475.99,60698.43,128275,9275,0
2024-08-10,60693.81,61423.04,59863.18,60938.65,25786,9506,0
2024-08-11,60937.97,61807.97,58242.46,58457.38,33138,9506,0
2024-08-12,58449.83,60652.59,57597.09,58794.42,76224,9506,0
2024-08-13,58786.48,61530.56,58346.46,60521.61,59380,9506,0
2024-08-14,60518.84,61742.47,58567.53,59101.62,54683,9505,0
2024-08-15,59105.99,59801.84,56050.19,56618.73,59700,9506,0
2024-08-16,56623.52,59770.22,56562.99,59217.98,56161,9506,0
2024-08-17,59209.52,59652.46,58667.06,59349.59,16514,9506,0
2024-08-18,59352.01,60237.04,59066.15,59766.99,19136,9506,0
2024-08-19,59763.56,59763.56,57752.46,59032.48,38203,9506,0
2024-08-20,59032.53,61349.13,58502.47,59268.45,39958,9506,0
2024-08-21,59270.04,61773.12,58735.94,61188.46,44567,9506,0
2024-08-22,61196.53,61452.46,59677.46,60642.47,38717,9506,0
2024-08-23,60634.48,63771.62,60252.1,63580.21,40780,9506,0
2024-08-24,63582.73,64907.46,63551.43,64083.47,25989,9506,0
2024-08-25,64082.47,64458.66,63502.47,64159.46,16680,9506,0
2024-08-26,64161.46,64952.46,63013.47,63372.52,33877,9506,0
2024-08-27,63372.52,63376.26,61425.5,61811.46,36784,9506,0
2024-08-28,61812.46,61908.63,57812.48,59264.47,79912,9506,0
2024-08-29,59265.46,61119.46,58797.06,59481.16,58003,9506,0
2024-08-30,59481.46,59895.95,57684.86,59000.46,56358,9506,0
2024-08-31,59002.46,59414.84,58696.47,58903.55,17608,9506,0
2024-09-01,58903.55,59092.47,57158.17,58383.56,34861,9506,0
2024-09-02,58383.55,59195.46,57080.47,58944.47,43998,9506,0
2024-09-03,58945.47,59762.11,57520.47,58180.47,37151,9506,0
2024-09-04,58183.46,58471.46,55567.43,58000.47,49616,9506,0
2024-09-05,58000.04,58342.46,55752.47,56046.46,49064,9506,0
2024-09-06,56045.71,56960.15,52602.47,52828.47,71189,9506,0
2024-09-07,52838.31,54802.46,52502.47,54118.47,27239,9506,0
2024-09-08,54113.96,54675.31,53581.47,54331.48,20355,9506,0
2024-09-09,54331.96,57129.46,54259.92,56960.45,50127,9506,0
2024-09-10,56968.46,58024.45,56340.01,57520.36,44895,9506,0
2024-09-11,57526.42,57934.17,55504.46,57438.47,56818,9506,0
2024-09-12,57436.47,58511.15,57163.57,58152.45,41509,9506,0
2024-09-13,58150.87,59951.46,57585.09,59790.98,34125,9506,0
2024-09-14,59790.79,60577.46,59352.47,59976.48,17442,9506,0
2024-09-15,59972.47,60347.17,59643.57,59748.46,12514,9506,0
2024-09-16,59749.61,59749.61,57445.77,57640.46,39469,9506,0
2024-09-17,57635.96,61272.46,57560.47,60072.46,44380,9506,0
2024-09-18,60072.27,61271.06,59127.27,60182.47,52422,9506,0
2024-09-19,60184.13,63802.46,60136.28,62969.21,48213,9506,0
2024-09-20,62971.09,64085.78,62302.47,62766.46,45733,9506,0
2024-09-21,62770.46,63352.46,62711.05,63092.46,13449,9506,0
2024-09-22,63092.46,63512.36,62421.65,63160.46,16649,9506,0
2024-09-23,63162.46,64698.34,62321.15,63260.46,50955,9506,0
2024-09-24,63261.73,64548.99,62657.46,64171.94,38397,9506,0
2024-09-25,64166.97,64770.45,62953.47,63458.24,32987,9506,0
2024-09-26,63459.2,65782.31,62622.47,64616.73,43218,9506,0
2024-09-27,64612.47,66439.64,64585.99,65757.34,36052,9506,0
2024-09-28,65758.47,66212.46,65374.7,65598.46,11346,9506,0
2024-09-29,65598.46,66028.58,65384.47,65764.47,10660,9506,0
2024-09-30,65764.47,65925.62,63010.41,63762.46,40559,9506,0
2024-10-01,63762.07,64082.75,60116.47,60761.49,58723,9506,0
2024-10-02,60758.47,62338.13,59952.47,60876.46,67607,9506,0
2024-10-03,60874.47,61429.65,59814.6,60726.46,62464,9506,0
2024-10-04,60730.46,62437.31,60412.37,62360.16,41958,9506,0
2024-10-05,62361.63,62416.0,61641.73,61675.85,11328,9506,0
2024-10-06,61679.04,62923.66,61658.47,62573.09,13178,9506,0
2024-10-07,62572.72,64425.57,62254.47,62972.46,41354,9506,0
2024-10-08,62970.84,63326.46,61821.28,62346.4,40541,9506,0
2024-10-09,62352.48,62518.41,60258.47,60372.47,34662,9506,0
2024-10-10,60370.47,61272.46,58898.47,59752.3,40279,9506,0
2024-10-11,59749.25,63370.02,59645.26,62946.14,29496,9506,0
2024-10-12,62946.39,63432.46,62310.17,62995.75,16853,9506,0
2024-10-13,62995.75,63323.46,62002.47,62715.38,17830,9506,0
2024-10-14,62715.38,66252.39,62410.28,65878.44,42683,9506,0
2024-10-15,65882.45,67902.46,64752.47,66432.52,55854,9506,0
2024-10-16,66421.88,68370.3,66083.11,67582.47,51148,9506,0
2024-10-17,67575.61,67891.86,66620.3,66892.47,35919,9506,0
2024-10-18,66892.47,68952.46,66892.47,68384.46,33006,9506,0
2024-10-19,68383.37,68645.72,67962.47,68197.64,9879,9506,0
2024-10-20,68197.64,68852.46,68052.47,68734.45,8514,9506,0
2024-10-21,68734.46,69471.98,66793.14,67702.46,34022,9506,0
2024-10-22,67702.46,67886.25,66526.48,67484.47,32200,9506,0
2024-10-23,67484.47,67788.47,65212.47,66621.46,31944,9506,0
2024-10-24,66621.98,68294.1,66304.05,68148.46,31601,9506,0
2024-10-25,68152.46,68802.46,65965.52,66884.91,40642,8216,0
2024-10-26,66892.91,67413.46,65555.21,67224.38,27663,8216,0
2024-10-27,67224.38,68142.91,66932.92,67888.93,13852,8216,0
2024-10-28,67899.16,69857.42,67576.92,69749.91,36724,8216,0
2024-10-29,69750.17,73579.03,69692.22,72248.89,49758,8216,0
2024-10-30,72249.87,72937.81,71395.11,72347.09,39371,8200,0
2024-10-31,72352.92,72658.99,69644.76,70401.38,37836,8200,0
2024-11-01,70403.28,71591.8,68781.0,69222.99,48415,8200,0
2024-11-02,69222.99,69872.99,68982.15,69401.0,18126,8200,0
2024-11-03,69400.05,69509.67,67437.73,69104.34,35214,8200,0
2024-11-04,69107.89,69458.99,66794.0,67079.56,45940,8200,0
2024-11-05,67075.0,70516.54,67018.9,69118.99,46830,8200,0
2024-11-06,69113.0,76358.99,68847.88,75846.99,102376,8200,0
2024-11-07,75848.99,76795.01,74375.86,75835.49,49181,8200,0
2024-11-08,75833.0,77156.0,75453.0,76442.08,41373,8200,0
2024-11-09,76436.34,76754.68,75673.66,76410.6,18098,8200,0
2024-11-10,76410.6,81028.98,76324.25,79832.97,52485,8200,0
2024-11-11,79833.09,88336.99,79747.01,87859.0,81276,8200,0
2024-11-12,87865.28,89896.98,85031.69,88199.32,121027,8200,0
2024-11-13,88206.99,93224.63,86086.99,88498.76,108656,8200,0
2024-11-14,88494.3,91748.18,86988.65,88186.22,97694,8200,0
2024-11-15,88191.75,91789.34,86627.21,91637.78,85619,8200,0
2024-11-16,91636.56,91808.99,90015.17,90952.49,39015,8200,0
2024-11-17,90955.46,91408.98,88961.08,89096.97,43577,8200,0
2024-11-18,89090.77,92552.99,88681.0,91247.0,68032,8200,0
2024-11-19,91235.33,93864.5,90194.99,92155.82,58406,8200,0
2024-11-20,92147.94,94790.97,91292.0,94324.91,60151,8200,0
2024-11-21,94324.91,98946.99,93729.07,97932.8,71512,8200,0
2024-11-22,97932.8,99547.0,97086.99,99233.99,54207,8200,0
2024-11-23,99231.72,99328.98,97095.0,97921.8,21612,8200,0
2024-11-24,97921.79,98519.29,95693.77,96933.88,29981,8200,0
2024-11-25,96933.89,98830.79,93523.0,93706.8,60273,8200,0
2024-11-26,93707.26,94932.36,90750.1,91639.83,84308,8200,0
2024-11-27,91639.0,97167.2,91503.0,96226.86,50355,8200,0
2024-11-28,96226.85,96522.99,94599.0,95058.99,40806,8200,0
2024-11-29,95058.99,98578.98,94967.22,97345.07,35699,8200,0
2024-11-30,97341.81,97445.26,96051.01,96751.02,17477,8200,0
2024-12-01,96744.59,97738.99,95652.88,97726.61,20965,8200,0
2024-12-02,97735.33,98088.99,94354.0,95365.88,57214,8200,0
2024-12-03,95365.88,96258.18,93537.17,95959.0,43998,8200,0
2024-12-04,95959.9,98958.99,94546.83,97650.11,48020,8200,0
2024-12-05,97651.65,104038.99,97503.0,98871.06,80408,8200,0
2024-12-06,98867.01,101854.99,90862.16,100331.0,75128,8200,0
2024-12-07,100336.58,100664.21,98803.0,99828.8,24357,8200,0
2024-12-08,99842.26,100457.98,98619.02,99985.97,26436,8200,0
2024-12-09,99985.66,101309.99,94109.06,96851.0,72750,8200,0
2024-12-10,96846.09,98228.99,94215.54,96812.52,95176,8200,0
2024-12-11,96816.99,101633.71,95617.24,101479.12,61413,8200,0
2024-12-12,101488.37,102498.99,99270.64,99719.0,53227,8200,0
2024-12-13,99720.14,101852.92,99164.0,101262.63,37857,8200,0
2024-12-14,101255.84,102608.99,100568.41,101033.68,24058,8200,0
2024-12-15,101033.68,103448.99,100854.53,102818.05,25779,8200,0
2024-12-16,102803.75,107752.06,102580.5,106016.77,55480,8200,0
2024-12-17,106018.74,108311.99,105439.02,106370.53,44142,8200,0
2024-12-18,106369.48,106474.99,100282.98,100973.57,75775,8200,0
2024-12-19,100969.54,102759.0,95659.0,97383.24,101997,8200,0
2024-12-20,97376.66,98409.0,92234.54,96582.29,124582,8200,0
2024-12-21,96579.73,99499.6,96357.39,96851.0,54556,8200,0
2024-12-22,96843.01,97407.07,94383.0,95162.1,50061,8200,0
2024-12-23,95144.34,96497.85,92481.0,93923.0,73447,8200,0
2024-12-24,93934.74,99439.79,93528.02,98356.95,43787,8200,0
2024-12-25,98362.98,99513.99,97591.02,98465.36,29990,8200,0
2024-12-26,98467.51,99922.69,95158.14,95771.62,45867,8200,0
2024-12-27,95774.76,97480.57,93460.37,94485.07,50865,8200,0
2024-12-28,94485.07,95298.76,94063.49,95130.66,21077,8200,0
2024-12-29,95130.66,95692.98,93080.12,93311.64,20129,8200,0
2024-12-30,93309.9,94983.49,91491.52,92034.99,54134,8200,0
2024-12-31,92032.0,96208.99,91907.0,93858.67,47133,8200,0
2025-01-01,93855.46,95110.14,92860.6,94937.47,20214,8200,0
2025-01-02,94941.32,97798.49,94351.0,97171.68,45786,8200,0
2025-01-03,97171.65,98935.9,96059.01,98231.7,31374,8200,0
2025-01-04,98232.46,98736.82,97473.79,98321.42,15372,8200,0
2025-01-05,98330.73,98636.99,97235.79,98455.51,15943,8200,0
2025-01-06,98456.68,102438.99,97879.0,101570.92,41960,8200,0
2025-01-07,101570.92,102683.37,96140.98,96460.22,50181,8200,0
2025-01-08,96452.55,97227.64,92460.0,94427.96,75534,8200,0
2025-01-09,94427.51,95341.31,91162.71,92067.84,72973,8200,0
2025-01-10,92064.29,95790.99,91583.0,94572.25,81115,8200,0
2025-01-11,94583.91,95009.93,93796.72,94899.75,18827,8200,0
2025-01-12,94904.54,95409.09,93670.19,94311.7,18405,8200,0
2025-01-13,94311.14,95898.99,89231.79,94152.48,89795,8200,0
2025-01-14,94166.57,97329.99,94111.0,96445.09,57663,8200,0
2025-01-15,96450.99,100640.91,96409.0,99630.99,50300,8200,0
2025-01-16,99632.98,100825.65,97294.12,100115.97,51544,8200,0
2025-01-17,100111.17,105810.15,99336.0,104563.49,50051,8200,0
2025-01-18,104568.9,104947.87,102433.94,103853.21,41056,8200,0
2025-01-19,103847.96,106381.42,103413.66,103643.43,50569,8200,0
2025-01-20,103640.74,109528.38,99509.0,102554.99,165841,8200,0
2025-01-21,102547.52,107198.04,100103.73,106731.23,101540,8200,0
2025-01-22,106729.99,106731.23,103304.24,104057.83,50106,8200,0
2025-01-23,104043.68,106808.99,101221.28,103038.07,87225,8200,0
2025-01-24,103043.31,107078.99,102709.0,105083.6,49614,8200,0
2025-01-25,105074.54,105436.0,104066.57,105061.84,17720,8200,0
2025-01-26,105070.56,105458.99,104403.01,104516.19,11067,8200,0
2025-01-27,104512.99,104678.02,97736.77,101308.66,103961,8200,0
2025-01-28,101318.54,103757.0,100231.68,100293.0,56772,8200,0
2025-01-29,100291.0,104741.65,100234.73,103700.1,56898,8200,0
2025-01-30,103700.09,106396.29,103256.4,105008.17,59735,8200,0
2025-01-31,105005.91,105986.85,101489.03,102090.22,104648,8200,0
2025-02-01,102090.32,102740.39,100920.13,101142.08,59945,8200,0
2025-02-02,101144.78,101418.2,96532.47,96994.68,142508,8200,0
2025-02-03,96995.92,101925.3,91174.56,101745.42,261322,8200,0
2025-02-04,101755.6,102440.59,96371.56,96470.91,186587,8200,0
2025-02-05,96472.77,99145.61,96087.17,96884.76,134515,8200,0
2025-02-06,96889.36,99099.75,95637.11,96765.76,125600,8200,0
2025-02-07,96766.48,100102.75,95572.06,95960.86,135955,8200,0
2025-02-08,95964.15,96846.71,95595.28,96512.95,55514,8200,0
2025-02-09,96513.37,97284.83,94673.17,95134.69,54987,8200,0
2025-02-10,95134.75,98323.12,94747.66,97344.69,101686,8200,0
2025-02-11,97343.77,98452.17,94833.95,96340.99,81354,8200,0
2025-02-12,96340.79,97872.67,94030.57,97605.49,108174,8200,0
2025-02-13,97606.08,98072.99,95177.74,96446.82,99212,8200,0
2025-02-14,96441.86,98805.93,96232.3,97411.16,79349,8200,0
2025-02-15,97428.63,97931.82,96894.39,97643.67,39678,8200,0
2025-02-16,97642.32,97703.84,96600.88,97144.43,37085,8200,0
2025-02-17,97145.06,97159.07,95161.44,96366.75,72817,8200,0
2025-02-18,96365.55,96719.99,93361.66,95038.18,102321,6000,0
2025-02-19,95039.16,96680.1,94845.28,96286.96,77347,6000,0
2025-02-20,96286.3,98689.59,96282.14,98058.75,66339,6000,0
2025-02-21,98064.62,99463.54,94842.0,95365.02,77060,6000,0
2025-02-22,95364.9,96949.99,95215.49,96628.56,14032,6000,0
2025-02-23,96628.56,96669.99,95209.47,95725.24,11646,6000,0
2025-02-24,95734.71,96469.99,93588.0,93949.44,41253,6000,0
2025-02-25,93949.99,93965.99,86020.99,88791.0,121931,6000,0
2025-02-26,88783.02,89430.16,82226.01,84578.1,91935,6000,0
2025-02-27,84594.75,87048.45,82686.49,84379.18,89927,6000,0
2025-02-28,84373.08,85125.31,78229.66,84228.57,180670,6000,0
2025-03-01,84229.4,86554.82,83787.0,86042.09,59893,6000,0
2025-03-02,86042.94,95053.32,85017.52,94295.5,99239,6000,0
2025-03-03,94293.68,94831.78,85066.45,85319.98,165041,6000,0
2025-03-04,85312.5,88938.75,81470.0,87523.3,211202,6000,0
2025-03-05,87525.68,90913.86,86358.89,90340.97,137652,6000,0
2025-03-06,90340.08,92789.99,87816.0,89869.5,132814,6000,0
2025-03-07,89901.86,91252.72,84626.58,86313.53,176518,6000,0
2025-03-08,86293.05,86892.75,85219.73,86210.57,55869,6000,0
2025-03-09,86210.57,86502.89,81488.0,81776.34,77107,6000,0
2025-03-10,81773.37,84027.62,77404.65,79535.01,180629,6000,0
2025-03-11,79535.28,83596.71,76560.3,83084.26,153347,6000,0
2025-03-12,83079.82,84467.43,80575.0,83060.74,111864,6000,0
2025-03-13,83061.14,84317.35,79909.96,80775.72,92671,6000,0
2025-03-14,80774.24,85319.44,80693.4,84184.86,69192,6000,0
2025-03-15,84184.86,84656.35,83641.22,84358.86,24877,6000,0
2025-03-16,84358.86,85114.88,82340.36,82742.75,48107,6000,0
2025-03-17,82734.56,84721.53,81958.92,84040.56,64302,6000,0
2025-03-18,84042.96,84216.29,81113.08,82027.73,57464,6000,0
2025-03-19,82025.6,85910.26,81962.47,85617.98,63978,6000,0
2025-03-20,85616.19,87403.68,83610.0,84333.79,61191,6000,0
2025-03-21,84333.79,84813.99,83142.95,84367.95,44592,6000,0
2025-03-22,84371.85,84510.55,83818.55,83979.45,11578,6000,0
2025-03-23,83979.45,85387.45,83636.05,85154.75,15424,6000,0
2025-03-24,85155.05,88743.45,85130.15,88072.15,44028,6000,0
2025-03-25,88077.35,88500.65,86275.25,87729.85,43946,6000,0
2025-03-26,87728.55,88255.65,85821.05,87080.45,42516,6000,0
2025-03-27,87079.05,87727.85,85771.45,87536.35,42629,6000,0
2025-03-28,87532.75,87572.55,83558.45,84028.15,57049,6000,0
2025-03-29,84029.75,84583.35,81620.25,82486.75,38473,6000,0
2025-03-30,82486.75,83506.75,82020.05,82537.45,29458,6000,0
2025-03-31,82538.85,83902.45,81244.35,82387.35,84814,6000,0
2025-04-01,82384.35,85476.55,82229.05,85204.45,61189,6000,0
2025-04-02,85207.05,88496.75,83877.45,85635.5,76971,6000,0
2025-04-03,85629.55,85708.55,81173.45,82343.85,93826,6000,0
2025-04-04,82345.65,84700.55,81623.05,84133.75,111785,6000,0
2025-04-05,84134.85,84419.55,82358.05,83050.8,25449,6000,0
2025-04-06,83052.15,83769.05,78502.35,78835.25,57657,6000,0
2025-04-07,78843.1,81203.45,74470.05,78919.15,228170,6000,0
2025-04-08,78916.75,80835.85,76320.05,77094.25,115354,6000,0
2025-04-09,77097.75,83235.55,74576.65,83165.55,160152,6000,0
2025-04-10,83157.45,83560.35,78435.35,79899.75,104477,6000,0
